id,company,role,category,subcategory,status,work_mode,location,country,pay,visa_sponsorship,citizenship_required,deadline,posted,apply_url,graduation_years,degree_levels,languages,season,year
tesla-software-machine-learning-engineer-intern-reliability-energy-2026,Tesla,Software Machine Learning Engineer Intern - Reliability Energy Engineering,machine-learning,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-06-07,https://www.tesla.com/careers/search/job/272619,,,,fall,2026
tesla-software-machine-learning-engineer-intern-reliability-energy-2027,Tesla,"Software Machine Learning Engineer Intern, Reliability Energy Engineering",machine-learning,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2025-08-21,https://www.tesla.com/careers/search/job/248920,,,,winter,2027
tesla-solar-hardware-engineer-intern-solar-hardware-engineer-energ-2026,Tesla,Solar Hardware Engineer Intern - Solar Hardware Engineer - Energy Engineering,hardware,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-06-06,https://www.tesla.com/careers/search/job/271539,,,,fall,2026
tesla-supercharger-product-engineer-intern-supercharger-product-su-2026,Tesla,Supercharger Product Engineer Intern - Supercharger Product Support Engineering,software-engineering,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-06-11,https://www.tesla.com/careers/search/job/273531,,,,fall,2026
tesla-system-software-engineer-intern-system-software-2027,Tesla,"System Software Engineer Intern, System Software",software-engineering,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2025-08-15,https://www.tesla.com/careers/search/job/248064,,,,winter,2027
tesla-systems-modeling-optimization-intern-robotaxi-simulation-eng-2026,Tesla,Systems Modeling & Optimization Intern - Robotaxi Simulation Engineer - Systems Modeling & Optimization,software-engineering,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-06-16,https://www.tesla.com/careers/search/job/273933,,,,fall,2026
tesla-thermal-controls-engineer-intern-thermal-controls-engineer-v-2026,Tesla,Thermal Controls Engineer Intern - Thermal Controls Engineer - Vehicle Controls,software-engineering,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-06-30,https://www.tesla.com/careers/search/job/275327,,,,fall,2026
tesla-vehicle-software-intern-torque-path-chassis-controls-2026,Tesla,Vehicle Software Intern - Torque Path & Chassis Controls,software-engineering,,open,onsite,"Palo Alto, CA",USA,—,unknown,false,,2026-07-01,https://www.tesla.com/careers/search/job/274760,,,,fall,2026
tetramem-software-engineer-intern-embedded-2027,TETRAMEM,"Software Engineer Intern, Embedded",embedded,,open,onsite,"San Jose, CA",USA,—,unknown,false,,2026-04-20,https://tetramem.hrmdirect.com/employment/job-opening.php?req=3491042,,,,summer,2027
the-trade-desk-software-engineering-intern-2027,The Trade Desk,Software Engineering Intern,software-engineering,,open,onsite,"Seattle, WA +5",USA,—,unknown,false,,2026-07-15,https://job-boards.greenhouse.io/thetradedesk/jobs/5187605007,,masters,,winter,2027
tiktok-ai-product-operations-intern-2026,TikTok,AI Product Operations Intern,ai,,open,onsite,"San Jose, CA",USA,—,unknown,false,,2026-03-02,https://lifeattiktok.com/search/7611950589973186821,,masters,,fall,2026
tiktok-applied-scientist-intern-recommendation-ai-lab-2026,TikTok,Applied Scientist Intern - Recommendation AI Lab,ai,,open,onsite,"San Jose, CA",USA,—,unknown,false,,2026-07-07,https://lifeattiktok.com/search/7659527183984019765,,phd,,fall,2026
tiktok-copyright-solution-product-manager-intern-tiktok-music-2026,TikTok,Copyright Solution Product Manager Intern - Tiktok-Music,product,,open,onsite,"San Jose, CA",USA,—,unknown,false,,2026-07-03,https://lifeattiktok.com/search/7657541997725288757,,masters,,fall,2026
tiktok-frontend-software-engineer-project-intern-global-crm-2026,TikTok,Frontend Software Engineer Project Intern - Global CRM,software-engineering,,open,onsite,"San Jose, CA",USA,—,unknown,false,,2026-07-02,https://lifeattiktok.com/search/7654431844394322229,,masters,,fall,2026
tiktok-global-product-operations-manager-intern-global-business-sol-2026,TikTok,Global Product Operations Manager Intern - Global Business Solutions,software-engineering,,open,onsite,"San Jose, CA",USA,—,unknown,false,,2026-07-13,https://lifeattiktok.com/search/7660641959426132277,,masters,,fall,2026
tiktok-llm-post-training-engineer-intern-research-product-2027,TikTok,"LLM Post-training Engineer Intern, Research & Product",ai,,open,onsite,"San Jose, CA",USA,—,unknown,false,,2026-04-25,https://lifeattiktok.com/search/7631599293708126517,,,,summer,2027
tiktok-machine-learning-engineer-intern-app-ads-2026,TikTok,Machine Learning Engineer Intern - App Ads,machine-learning,,open,onsite,"San Jose, CA",USA,—,unknown,false,,2026-03-31,https://lifeattiktok.com/search/7623166673809770757,,masters,,fall,2026
tiktok-product-manager-intern-tiktok-ads-agent-scaled-growth-2026,TikTok,Product Manager Intern - TikTok Ads Agent-Scaled Growth,product,,open,onsite,"San Jose, CA",USA,—,unknown,false,,2026-07-07,https://lifeattiktok.com/search/7657728959042046213,,masters,,fall,2026
tiktok-product-manager-intern-tiktok-product-content-ecosystem-2026,TikTok,Product Manager Intern - TikTok Product Content Ecosystem,product,,open,onsite,"San Jose, CA",USA,—,unknown,false,,2026-07-03,https://lifeattiktok.com/search/7657778928769534213,,masters,,fall,2026
tiktok-research-scientist-intern-tiktok-search-generative-ai-llm-2027,TikTok,Research Scientist Intern - TikTok Search / Generative AI - LLM,ai,,open,onsite,"San Jose, CA",USA,—,unknown,false,,2026-04-17,https://lifeattiktok.com/search/7629250876813642037,,phd,,summer,2027
tiktok-software-engineer-intern-recommendation-infrastructure-2026-e9cc52,TikTok,Software Engineer Intern - Recommendation Infrastructure,cloud,,open,onsite,"San Jose, CA",USA,—,unknown,false,,2026-05-28,https://lifeattiktok.com/search/7534878965941766408,,masters,,fall,2026
tiktok-software-engineer-intern-recommendation-infrastructure-2026,TikTok,"Software Engineer Intern, Recommendation Infrastructure",cloud,,open,onsite,"Seattle, WA",USA,—,unknown,false,,2026-04-20,https://lifeattiktok.com/referral/tiktok/campus/position/7537493362585979154/detail?token=MzsxNzU3OTM3MTgyMDE1OzczNzM0OTcwMTcxNzQxMzIyNDA7MDsy,,,,fall,2026
tmeic-intern-applications-ai-and-machine-learning-2026,TMEIC,"Intern - Applications, AI and Machine Learning",machine-learning,,open,onsite,"Roanoke, VA",USA,—,no,false,,2026-05-01,https://apply.workable.com/tmeic-corporation-americas/j/FD4C9770FF/,,,,fall,2026
tmx-group-software-engineer-intern-java-2026,TMX Group,Software Engineer Intern - Java,software-engineering,,open,onsite,Toronto,ON,—,unknown,false,,2026-07-14,https://tmx.wd3.myworkdayjobs.com/TMX_Careers/job/Toronto---100-Adelaide-St-W/Software-Engineer-Intern--Java-_R-6219,,,,fall,2026
together-ai-research-intern-inference-2026,Together AI,Research Intern - Inference,research,,open,onsite,SF,USA,—,unknown,false,,2026-06-12,https://job-boards.greenhouse.io/togetherai/jobs/5157759007,,masters;phd,,fall,2026
together-ai-research-intern-model-shaping-2026,Together AI,Research Intern - Model Shaping,research,,open,onsite,SF,USA,—,unknown,false,,2026-06-16,https://job-boards.greenhouse.io/togetherai/jobs/5157661007,,masters;phd,,fall,2026
together-ai-systems-research-engineer-intern-gpu-programming-2026,Together AI,Systems Research Engineer Intern - GPU Programming,research,,open,onsite,SF,USA,—,unknown,false,,2026-06-12,https://job-boards.greenhouse.io/togetherai/jobs/5157559007,,,,fall,2026
torch-technologies-software-engineer-intern-2026,Torch Technologies,Software Engineer Intern,software-engineering,,closed,onsite,"Huntsville, AL",USA,—,unknown,false,,2026-07-16,https://starfish.wd501.myworkdayjobs.com/Careers/job/Huntsville-AL/Software-Engineer-Intern_R1381,,,,fall,2026
tower-research-capital-quantitative-developer-intern-2027,Tower Research Capital,Quantitative Developer Intern,quant,,open,onsite,"Chicago, IL +2",USA,—,unknown,false,,2026-07-05,https://www.tower-research.com/open-positions/?gh_jid=8044334,,,,summer,2027
tower-research-capital-quantitative-trader-intern-2027,Tower Research Capital,Quantitative Trader Intern,quant,,open,onsite,"Chicago, IL +1",USA,—,unknown,false,,2026-07-05,https://www.tower-research.com/open-positions/?gh_jid=8024128,,masters;phd,,summer,2027
transmarket-group-quantitative-trader-intern-2027,TransMarket Group,Quantitative Trader Intern,quant,,open,onsite,"Chicago, IL",USA,—,unknown,false,,2026-06-02,https://job-boards.greenhouse.io/transmarketgroup/jobs/5151569007?gh_jid=5151569007,,masters;phd,,spring,2027
trata-research-scientist-intern-2027,Trata,Research Scientist Intern,research,,open,onsite,"San Francisco, CA +1",USA,—,no,true,,2026-05-14,https://www.workatastartup.com/jobs/94620,,,,summer,2027
truland-equipment-power-platform-intern-2026,Truland Equipment,Power Platform Intern,software-engineering,,open,onsite,"Fort Wayne, IN",USA,—,unknown,false,,2026-06-30,https://www.trulandequip.com/about-us/careers/?gh_jid=5174621007,,,,fall,2026
two-six-technologies-china-subject-matter-expert-intern-2026,Two Six Technologies,China Subject Matter Expert Intern,software-engineering,,open,remote,Remote,,—,unknown,false,,2026-07-02,https://job-boards.greenhouse.io/twosixtechnologies/jobs/6105290004,,,,fall,2026
uber-software-engineering-intern-2026,Uber,Software Engineering Intern,software-engineering,,open,onsite,"San Francisco, CA",USA,—,unknown,false,,2026-05-09,https://university-uber.icims.com/jobs/159161/job?mobile=false&width=1270&height=500&bga=true&needsRedirect=false&jan1offset=-300&jun1offset=-240,,,,fall,2026
uncountable-full-stack-intern-2026,Uncountable,Full-Stack Intern,software-engineering,,open,onsite,London +3,UK,—,unknown,false,,2026-03-25,https://jobs.ashbyhq.com/uncountable/b9495eab-c04c-4333-b338-7dabdbddcaae/application,,,,fall,2026
varda-space-mission-software-intern-python-2026,Varda Space,Mission Software – Intern - Python,software-engineering,,open,onsite,"El Segundo, CA",USA,—,unknown,false,,2026-03-24,https://job-boards.greenhouse.io/vardaspace/jobs/7676465003,,,,fall,2026
veeam-software-software-engineering-intern-platform-security-ai-2027,Veeam Software,"Software Engineering Intern, Platform, Security & AI",ai,,open,onsite,"San Jose, CA",USA,—,unknown,false,,2026-05-09,https://job-boards.eu.greenhouse.io/veeamsoftware/jobs/4857832101,,,,summer,2027
veeam-software-software-engineering-intern-policy-engineering-2027,Veeam Software,"Software Engineering Intern, Policy Engineering",software-engineering,,open,onsite,"San Jose, CA",USA,—,unknown,false,,2026-05-09,https://job-boards.eu.greenhouse.io/veeamsoftware/jobs/4857828101,,,,summer,2027
verkada-technical-support-engineering-intern-fall-2026-2027,Verkada,Technical Support Engineering Intern - Fall 2026,software-engineering,,open,onsite,San Mateo,USA,—,unknown,false,,2026-01-09,https://job-boards.greenhouse.io/verkada/jobs/5017082007,,,,summer,2027
verne-robotics-engineering-intern-2026,Verne Robotics,Engineering Intern,software-engineering,,open,onsite,"San Bruno, CA",USA,—,unknown,false,,2026-07-04,https://jobs.ashbyhq.com/Verne%20Robotics/bb78cdd4-449b-49f0-bd10-2c62fc85f83b/application,,masters;phd,,fall,2026
vetsez-full-stack-developer-intern-2026,VetsEZ,Full Stack Developer Intern,software-engineering,,open,remote,Remote,,—,unknown,false,,2026-06-24,https://vetsez.breezy.hr/p/a4010fdb3a7001-full-stack-developer-intern-remote-opportunity,,,,fall,2026
viavi-solutions-software-development-data-analytics-intern-2026,Viavi Solutions,Software Development Data Analytics Intern,software-engineering,,open,remote,Remote,,—,unknown,false,,2026-07-17,https://viavisolutions.wd1.myworkdayjobs.com/careers/job/Home-Office-USA/SW-Development-Intern-Data-Analytics_260004919-1,,,,fall,2026
virtu-financial-2027-internship-quant-research-undergrad-2027,Virtu Financial,2027 Internship - Quant Research (Undergrad),quant,,open,onsite,New York +1,USA,—,unknown,false,,2025-09-12,https://job-boards.greenhouse.io/virtu/jobs/8142539002,,,,summer,2027
virtu-financial-2027-internship-quantitative-strategist-and-research-intern-2027,Virtu Financial,2027 Internship - Quantitative Strategist and Research Intern,quant,,open,onsite,Dublin,USA,—,unknown,false,,2026-07-14,https://job-boards.greenhouse.io/virtu/jobs/8631180002,,,,summer,2027
virtu-financial-2027-internship-quantitative-trading-2027,Virtu Financial,2027 Internship - Quantitative Trading,quant,,open,onsite,Dublin,USA,—,unknown,false,,2026-07-01,https://job-boards.greenhouse.io/virtu/jobs/8547254002,,,,summer,2027
virtu-financial-2027-internship-software-engineer-2027,Virtu Financial,2027 Internship - Software Engineer,quant,,open,onsite,Dublin,USA,—,unknown,false,,2026-07-20,https://job-boards.greenhouse.io/virtu/jobs/8551566002,,,,summer,2027
vital-lyfe-software-engineer-intern-2026,Vital Lyfe,Software Engineer Intern,software-engineering,,open,onsite,"Carson, CA",USA,—,unknown,false,,2026-07-09,https://jobs.ashbyhq.com/vital-lyfe/43a79d8f-a8bb-4c57-a411-1bac946128af/application,,,,fall,2026
vital-lyfe-software-engineering-intern-2026,VITAL LYFE,Software Engineering Intern,software-engineering,,open,onsite,"Los Angeles, CA",USA,—,unknown,false,,2026-07-10,https://jobs.ashbyhq.com/vital-lyfe/43a79d8f-a8bb-4c57-a411-1bac946128af,,,,fall,2026
voloridge-quantitative-developer-intern-2026,Voloridge,Quantitative Developer Intern,quant,,open,onsite,"Jupiter, FL",USA,—,unknown,false,,2026-07-14,https://job-boards.greenhouse.io/voloridgeinvestmentmanagement/jobs/4224862009,,masters;phd,,fall,2026
voloridge-quantitative-research-intern-2027,Voloridge,Quantitative Research Intern,quant,,open,onsite,"Jupiter, FL",USA,—,unknown,false,,2026-07-14,https://job-boards.greenhouse.io/voloridgeinvestmentmanagement/jobs/4226247009,,,,summer,2027
voloridge-investment-management-quantitative-developer-intern-2027,Voloridge Investment Management,Quantitative Developer Intern,quant,,open,onsite,"Jupiter, FL",USA,—,unknown,false,,2026-05-23,https://voloridge-investment-management.hiringthing.com/job/1013126/quantitative-developer-intern-2027?s=lif&jr_id=69eaa8e4dc35f7132c4ab803,,,,summer,2027
walleye-capital-central-equity-quant-research-intern-ceqr-2027,Walleye Capital,Central Equity Quant Research Intern - Ceqr,quant,,open,onsite,NYC,USA,—,unknown,false,,2026-06-10,https://job-boards.greenhouse.io/walleyecapital-external-students/jobs/4676069006,,,,summer,2027
walleye-capital-equity-volatility-quant-researcher-intern-2027,Walleye Capital,Equity Volatility Quant Researcher Intern,quant,,open,onsite,"Miami, FL",USA,—,unknown,false,,2026-06-10,https://job-boards.greenhouse.io/walleyecapital-external-students/jobs/4676334006,,,,summer,2027
walleye-capital-investment-data-science-intern-2027,Walleye Capital,Investment Data Science Intern,data-science,,open,onsite,NYC,USA,—,unknown,false,,2026-06-10,https://job-boards.greenhouse.io/walleyecapital-external-students/jobs/4676587006,,masters,,summer,2027
walleye-capital-phd-quantitative-researcher-intern-2027,Walleye Capital,PhD Quantitative Researcher Intern,quant,,open,onsite,"Boston, MA",USA,—,unknown,false,,2026-06-10,https://job-boards.greenhouse.io/walleyecapital-external-students/jobs/4679184006,,phd,,summer,2027
walleye-capital-quantic-quantitative-researcher-intern-2027,Walleye Capital,Quantic – Quantitative Researcher Intern,quant,,open,onsite,"Boston, MA",USA,—,unknown,false,,2026-06-10,https://job-boards.greenhouse.io/walleyecapital-external-students/jobs/4679173006,,,,summer,2027
walleye-capital-quantitative-developer-intern-2027,Walleye Capital,Quantitative Developer Intern,quant,,open,onsite,"Boston, MA",USA,—,unknown,false,,2026-06-10,https://job-boards.greenhouse.io/walleyecapital-external-students/jobs/4679168006,,masters,,summer,2027
